transcript_id,gene_id
unassigned_transcript_2586,FEK30_RS13955
unassigned_transcript_2587,FEK30_RS13960
unassigned_transcript_2588,FEK30_RS13965
unassigned_transcript_2589,FEK30_RS13970
unassigned_transcript_2590,FEK30_RS13975
unassigned_transcript_2591,FEK30_RS13980
unassigned_transcript_2592,FEK30_RS13985
unassigned_transcript_2593,FEK30_RS13990
unassigned_transcript_2594,FEK30_RS13995
unassigned_transcript_2595,FEK30_RS14000
unassigned_transcript_2596,FEK30_RS14005
unassigned_transcript_2597,FEK30_RS14010
unassigned_transcript_2598,FEK30_RS14015
unassigned_transcript_2599,FEK30_RS14020
unassigned_transcript_2600,FEK30_RS14025
unassigned_transcript_2601,FEK30_RS14030
unassigned_transcript_2602,FEK30_RS14035
unassigned_transcript_2603,FEK30_RS14040
unassigned_transcript_2604,FEK30_RS14045
unassigned_transcript_2605,FEK30_RS14050
unassigned_transcript_2606,FEK30_RS14055
unassigned_transcript_2607,FEK30_RS14060
unassigned_transcript_2608,FEK30_RS14065
unassigned_transcript_2609,FEK30_RS14070
unassigned_transcript_2610,FEK30_RS14075
unassigned_transcript_2611,FEK30_RS14080
unassigned_transcript_2612,FEK30_RS14085
unassigned_transcript_2613,FEK30_RS14090
unassigned_transcript_2614,FEK30_RS14095
unassigned_transcript_2615,FEK30_RS14100
unassigned_transcript_2616,FEK30_RS14105
unassigned_transcript_2617,FEK30_RS14110
unassigned_transcript_2618,FEK30_RS14115
unassigned_transcript_2619,FEK30_RS14120
unassigned_transcript_2620,FEK30_RS14125
unassigned_transcript_2621,FEK30_RS14130
unassigned_transcript_2622,FEK30_RS14135
unassigned_transcript_2623,FEK30_RS14140
unassigned_transcript_2624,FEK30_RS14145
unassigned_transcript_2625,FEK30_RS14150
unassigned_transcript_2626,FEK30_RS14155
unassigned_transcript_2627,FEK30_RS14160
unassigned_transcript_2628,FEK30_RS14165
unassigned_transcript_2629,FEK30_RS14170
unassigned_transcript_2630,FEK30_RS14175
unassigned_transcript_2631,FEK30_RS14180
unassigned_transcript_2632,FEK30_RS14185
unassigned_transcript_2633,FEK30_RS14190
unassigned_transcript_2634,FEK30_RS14195
unassigned_transcript_2635,FEK30_RS14200
unassigned_transcript_2636,FEK30_RS14205
unassigned_transcript_2637,FEK30_RS14210
unassigned_transcript_2638,FEK30_RS14215
unassigned_transcript_2639,FEK30_RS14220
unassigned_transcript_2640,FEK30_RS14225
unassigned_transcript_2641,FEK30_RS14230
unassigned_transcript_2642,FEK30_RS14235
unassigned_transcript_2643,FEK30_RS14240
unassigned_transcript_2644,FEK30_RS14245
unassigned_transcript_2645,FEK30_RS14250
unassigned_transcript_2646,FEK30_RS14255
unassigned_transcript_2647,FEK30_RS14260
unassigned_transcript_2648,FEK30_RS14265
unassigned_transcript_2649,FEK30_RS14270
unassigned_transcript_2650,FEK30_RS14275
unassigned_transcript_2651,FEK30_RS14280
unassigned_transcript_2652,FEK30_RS14285
unassigned_transcript_2653,FEK30_RS14290
unassigned_transcript_2654,FEK30_RS14295
unassigned_transcript_2655,FEK30_RS14300
unassigned_transcript_2656,FEK30_RS14305
unassigned_transcript_2657,FEK30_RS14310
unassigned_transcript_2658,FEK30_RS14315
unassigned_transcript_2659,FEK30_RS14320
unassigned_transcript_2660,FEK30_RS14325
unassigned_transcript_2661,FEK30_RS14330
unassigned_transcript_2662,FEK30_RS14335
unassigned_transcript_2663,FEK30_RS14340
unassigned_transcript_2664,FEK30_RS14345
unassigned_transcript_2665,FEK30_RS14350
unassigned_transcript_2666,FEK30_RS14355
unassigned_transcript_2667,FEK30_RS14360
unassigned_transcript_2668,FEK30_RS14365
unassigned_transcript_2669,FEK30_RS14370
unassigned_transcript_2670,FEK30_RS14375
unassigned_transcript_2671,FEK30_RS14380
unassigned_transcript_2672,FEK30_RS14385
unassigned_transcript_2673,FEK30_RS14390
unassigned_transcript_2674,FEK30_RS14395
unassigned_transcript_2675,FEK30_RS14400
unassigned_transcript_2676,FEK30_RS14405
unassigned_transcript_2677,FEK30_RS14410
unassigned_transcript_2678,FEK30_RS14415
unassigned_transcript_2679,FEK30_RS14420
unassigned_transcript_2680,FEK30_RS14425
unassigned_transcript_2681,FEK30_RS14430
unassigned_transcript_2682,FEK30_RS14435
unassigned_transcript_2683,FEK30_RS14440
unassigned_transcript_2684,FEK30_RS14445
unassigned_transcript_2685,FEK30_RS14450
unassigned_transcript_2686,FEK30_RS14455
unassigned_transcript_2687,FEK30_RS14460
unassigned_transcript_2688,FEK30_RS14465
unassigned_transcript_2689,FEK30_RS14470
unassigned_transcript_2690,FEK30_RS14475
unassigned_transcript_2691,FEK30_RS14480
unassigned_transcript_2692,FEK30_RS14485
unassigned_transcript_2693,FEK30_RS14490
unassigned_transcript_2694,FEK30_RS14495
unassigned_transcript_2695,FEK30_RS14500
unassigned_transcript_2696,FEK30_RS14505
unassigned_transcript_2697,FEK30_RS14510
unassigned_transcript_2698,FEK30_RS14515
unassigned_transcript_2699,FEK30_RS14520
unassigned_transcript_2700,FEK30_RS14525
unassigned_transcript_2701,FEK30_RS14530
unassigned_transcript_2702,FEK30_RS14535
unassigned_transcript_2703,FEK30_RS14540
unassigned_transcript_2704,FEK30_RS14545
unassigned_transcript_2705,FEK30_RS14550
unassigned_transcript_2706,FEK30_RS14555
unassigned_transcript_2707,FEK30_RS14560
unassigned_transcript_2708,FEK30_RS14565
unassigned_transcript_2709,FEK30_RS14570
unassigned_transcript_2710,FEK30_RS14575
unassigned_transcript_2711,FEK30_RS14580
unassigned_transcript_2712,FEK30_RS14585
unassigned_transcript_2713,FEK30_RS14590
unassigned_transcript_2714,FEK30_RS14595
unassigned_transcript_2715,FEK30_RS14600
unassigned_transcript_2716,FEK30_RS14605
unassigned_transcript_2717,FEK30_RS14610
unassigned_transcript_2718,FEK30_RS14615
unassigned_transcript_2719,FEK30_RS14620
unassigned_transcript_2720,FEK30_RS14625
unassigned_transcript_2721,FEK30_RS14630
unassigned_transcript_2722,FEK30_RS14635
unassigned_transcript_2723,FEK30_RS14640
unassigned_transcript_2724,FEK30_RS14645
unassigned_transcript_2725,FEK30_RS14650
unassigned_transcript_2726,FEK30_RS14655
unassigned_transcript_2727,FEK30_RS14660
unassigned_transcript_2728,FEK30_RS14665
unassigned_transcript_2729,FEK30_RS14670
unassigned_transcript_2730,FEK30_RS14675
unassigned_transcript_2731,FEK30_RS14680
unassigned_transcript_2732,FEK30_RS14685
unassigned_transcript_2733,FEK30_RS14690
unassigned_transcript_2734,FEK30_RS14695
unassigned_transcript_2735,FEK30_RS14700
unassigned_transcript_2736,FEK30_RS14705
unassigned_transcript_2737,FEK30_RS14710
unassigned_transcript_2738,FEK30_RS14715
unassigned_transcript_2739,FEK30_RS14720
unassigned_transcript_2740,FEK30_RS14725
unassigned_transcript_2741,FEK30_RS14730
unassigned_transcript_2742,FEK30_RS14735
unassigned_transcript_2743,FEK30_RS14740
unassigned_transcript_2744,FEK30_RS14745
unassigned_transcript_2745,FEK30_RS14750
unassigned_transcript_2746,FEK30_RS14755
unassigned_transcript_2747,FEK30_RS14760
unassigned_transcript_2748,FEK30_RS14765
unassigned_transcript_2749,FEK30_RS14770
unassigned_transcript_2750,FEK30_RS14775
unassigned_transcript_2751,FEK30_RS14780
unassigned_transcript_2752,FEK30_RS14785
unassigned_transcript_2753,FEK30_RS14790
unassigned_transcript_2754,FEK30_RS14795
unassigned_transcript_2755,FEK30_RS14800
unassigned_transcript_2756,FEK30_RS14805
unassigned_transcript_2757,FEK30_RS14810
unassigned_transcript_2758,FEK30_RS14815
unassigned_transcript_2759,FEK30_RS14820
unassigned_transcript_2760,FEK30_RS14825
unassigned_transcript_2761,FEK30_RS14830
unassigned_transcript_2762,FEK30_RS14835
unassigned_transcript_2763,FEK30_RS14840
unassigned_transcript_2764,FEK30_RS14845
unassigned_transcript_2765,FEK30_RS14850
unassigned_transcript_2766,FEK30_RS14855
unassigned_transcript_2767,FEK30_RS14860
unassigned_transcript_2768,FEK30_RS14865
unassigned_transcript_2769,FEK30_RS14870
unassigned_transcript_2770,FEK30_RS14875
unassigned_transcript_2771,FEK30_RS14880
unassigned_transcript_2772,FEK30_RS14885
unassigned_transcript_2773,FEK30_RS14890
unassigned_transcript_2774,FEK30_RS14895
unassigned_transcript_2775,FEK30_RS14900
unassigned_transcript_2776,FEK30_RS14905
unassigned_transcript_2777,FEK30_RS14910
unassigned_transcript_2778,FEK30_RS14915
unassigned_transcript_2779,FEK30_RS14920
unassigned_transcript_2780,FEK30_RS16785
unassigned_transcript_2781,FEK30_RS14925
unassigned_transcript_2782,FEK30_RS14930
unassigned_transcript_2783,FEK30_RS14935
unassigned_transcript_2784,FEK30_RS14940
unassigned_transcript_2785,FEK30_RS14945
unassigned_transcript_2786,FEK30_RS14950
unassigned_transcript_2787,FEK30_RS14955
unassigned_transcript_2788,FEK30_RS14960
unassigned_transcript_2789,FEK30_RS14965
unassigned_transcript_2790,FEK30_RS14970
unassigned_transcript_2791,FEK30_RS14975
unassigned_transcript_2792,FEK30_RS14980
unassigned_transcript_2793,FEK30_RS14985
unassigned_transcript_2794,FEK30_RS14990
unassigned_transcript_2795,FEK30_RS14995
unassigned_transcript_2796,FEK30_RS15000
unassigned_transcript_2797,FEK30_RS15005
unassigned_transcript_2798,FEK30_RS15010
unassigned_transcript_2799,FEK30_RS15015
unassigned_transcript_2800,FEK30_RS15020
unassigned_transcript_2801,FEK30_RS15025
unassigned_transcript_2802,FEK30_RS15030
unassigned_transcript_2803,FEK30_RS15035
unassigned_transcript_2804,FEK30_RS15040
unassigned_transcript_2805,FEK30_RS15045
unassigned_transcript_2806,FEK30_RS15050
unassigned_transcript_2807,FEK30_RS15055
unassigned_transcript_2808,FEK30_RS15060
unassigned_transcript_2809,FEK30_RS15065
unassigned_transcript_2810,FEK30_RS15070
unassigned_transcript_2811,FEK30_RS15075
unassigned_transcript_2812,FEK30_RS15080
unassigned_transcript_2813,FEK30_RS15085
unassigned_transcript_2814,FEK30_RS15090
unassigned_transcript_2815,FEK30_RS15095
unassigned_transcript_2816,FEK30_RS15100
unassigned_transcript_2817,FEK30_RS15105
unassigned_transcript_2818,FEK30_RS15110
unassigned_transcript_2819,FEK30_RS15115
unassigned_transcript_2820,FEK30_RS15120
unassigned_transcript_2821,FEK30_RS15125
unassigned_transcript_2822,FEK30_RS15130
unassigned_transcript_2823,FEK30_RS15135
unassigned_transcript_2824,FEK30_RS15140
unassigned_transcript_2825,FEK30_RS15145
unassigned_transcript_2826,FEK30_RS15150
unassigned_transcript_2827,FEK30_RS15155
unassigned_transcript_2828,FEK30_RS15160
unassigned_transcript_2829,FEK30_RS15165
unassigned_transcript_2830,FEK30_RS15170
unassigned_transcript_2831,FEK30_RS15175
unassigned_transcript_2832,FEK30_RS15180
unassigned_transcript_2833,FEK30_RS15185
unassigned_transcript_2834,FEK30_RS16790
unassigned_transcript_2835,FEK30_RS15190
unassigned_transcript_2836,FEK30_RS15195
unassigned_transcript_2837,FEK30_RS15200
unassigned_transcript_2838,FEK30_RS15205
unassigned_transcript_2839,FEK30_RS15210
unassigned_transcript_2840,FEK30_RS15215
unassigned_transcript_2841,FEK30_RS15220
unassigned_transcript_2842,FEK30_RS15225
unassigned_transcript_2843,FEK30_RS15230
unassigned_transcript_2844,FEK30_RS15235
unassigned_transcript_2845,FEK30_RS15240
unassigned_transcript_2846,FEK30_RS15245
unassigned_transcript_2847,FEK30_RS15250
unassigned_transcript_2848,FEK30_RS15255
unassigned_transcript_2849,FEK30_RS15260
unassigned_transcript_2850,FEK30_RS15265
unassigned_transcript_2851,FEK30_RS15270
unassigned_transcript_2852,FEK30_RS15275
unassigned_transcript_2853,FEK30_RS15280
unassigned_transcript_2854,FEK30_RS15285
unassigned_transcript_2855,FEK30_RS15290
unassigned_transcript_2856,FEK30_RS15295
unassigned_transcript_2857,FEK30_RS15300
unassigned_transcript_2858,FEK30_RS15305
unassigned_transcript_2859,FEK30_RS15310
unassigned_transcript_2860,FEK30_RS15315
unassigned_transcript_2861,FEK30_RS15320
unassigned_transcript_2862,FEK30_RS16795
unassigned_transcript_2863,FEK30_RS15325
unassigned_transcript_2864,FEK30_RS15330
unassigned_transcript_2865,FEK30_RS15335
unassigned_transcript_2866,FEK30_RS15340
unassigned_transcript_2867,FEK30_RS15345
unassigned_transcript_2868,FEK30_RS15350
unassigned_transcript_2869,FEK30_RS15355
unassigned_transcript_2870,FEK30_RS15360
unassigned_transcript_2871,FEK30_RS15365
unassigned_transcript_2872,FEK30_RS15370
unassigned_transcript_2873,FEK30_RS15375
unassigned_transcript_2874,FEK30_RS15380
unassigned_transcript_2875,FEK30_RS15385
unassigned_transcript_2876,FEK30_RS15390
unassigned_transcript_2877,FEK30_RS15395
unassigned_transcript_2878,FEK30_RS15400
unassigned_transcript_2879,FEK30_RS15405
unassigned_transcript_2880,FEK30_RS15410
unassigned_transcript_2881,FEK30_RS15415
unassigned_transcript_2882,FEK30_RS15420
unassigned_transcript_2883,FEK30_RS16800
unassigned_transcript_2884,FEK30_RS15425
unassigned_transcript_2885,FEK30_RS15430
unassigned_transcript_2886,FEK30_RS15435
unassigned_transcript_2887,FEK30_RS15440
unassigned_transcript_2888,FEK30_RS15445
unassigned_transcript_2889,FEK30_RS15450
unassigned_transcript_2890,FEK30_RS15455
unassigned_transcript_2891,FEK30_RS15460
unassigned_transcript_2892,FEK30_RS15465
unassigned_transcript_2893,FEK30_RS15470
unassigned_transcript_2894,FEK30_RS15475
unassigned_transcript_2895,FEK30_RS15480
unassigned_transcript_2896,FEK30_RS15485
unassigned_transcript_2897,FEK30_RS15490
unassigned_transcript_2898,FEK30_RS15495
unassigned_transcript_2899,FEK30_RS15500
unassigned_transcript_2900,FEK30_RS15505
unassigned_transcript_2901,FEK30_RS15510
unassigned_transcript_2902,FEK30_RS16915
unassigned_transcript_2903,FEK30_RS16920
unassigned_transcript_2904,FEK30_RS15520
unassigned_transcript_2905,FEK30_RS15525
unassigned_transcript_2906,FEK30_RS15530
unassigned_transcript_2907,FEK30_RS15535
unassigned_transcript_2908,FEK30_RS15540
unassigned_transcript_2909,FEK30_RS15545
unassigned_transcript_2910,FEK30_RS15550
unassigned_transcript_2911,FEK30_RS15555
unassigned_transcript_2912,FEK30_RS15560
unassigned_transcript_2913,FEK30_RS15565
unassigned_transcript_2914,FEK30_RS15570
unassigned_transcript_2915,FEK30_RS15575
unassigned_transcript_2916,FEK30_RS15580
unassigned_transcript_2917,FEK30_RS15585
unassigned_transcript_2918,FEK30_RS15590
unassigned_transcript_2919,FEK30_RS15595
unassigned_transcript_2920,FEK30_RS15600
unassigned_transcript_2921,FEK30_RS15605
unassigned_transcript_2922,FEK30_RS15610
unassigned_transcript_2923,FEK30_RS15615
unassigned_transcript_2924,FEK30_RS15620
unassigned_transcript_2925,FEK30_RS15625
unassigned_transcript_2926,FEK30_RS15630
unassigned_transcript_2927,FEK30_RS15635
unassigned_transcript_2928,FEK30_RS15640
unassigned_transcript_2929,FEK30_RS15645
unassigned_transcript_2930,FEK30_RS15650
unassigned_transcript_2931,FEK30_RS15655
unassigned_transcript_2932,FEK30_RS15660
unassigned_transcript_2933,FEK30_RS15665
unassigned_transcript_2934,FEK30_RS15670
unassigned_transcript_2935,FEK30_RS15675
unassigned_transcript_2936,FEK30_RS15680
unassigned_transcript_2937,FEK30_RS15685
unassigned_transcript_2938,FEK30_RS15690
unassigned_transcript_2939,FEK30_RS15695
unassigned_transcript_2940,FEK30_RS15700
unassigned_transcript_2941,FEK30_RS15705
unassigned_transcript_2942,FEK30_RS15710
unassigned_transcript_2943,FEK30_RS15715
unassigned_transcript_2944,FEK30_RS15720
unassigned_transcript_2945,FEK30_RS15725
unassigned_transcript_2946,FEK30_RS15730
unassigned_transcript_2947,FEK30_RS15735
unassigned_transcript_2948,FEK30_RS15740
unassigned_transcript_2949,FEK30_RS15745
unassigned_transcript_2950,FEK30_RS15750
unassigned_transcript_2951,FEK30_RS15755
unassigned_transcript_2952,FEK30_RS15760
unassigned_transcript_2953,FEK30_RS15765
unassigned_transcript_2954,FEK30_RS15770
unassigned_transcript_2955,FEK30_RS15775
unassigned_transcript_2956,FEK30_RS15780
unassigned_transcript_2957,FEK30_RS15785
unassigned_transcript_2958,FEK30_RS15790
unassigned_transcript_2959,FEK30_RS15795
unassigned_transcript_2960,FEK30_RS15800
unassigned_transcript_2961,FEK30_RS15805
unassigned_transcript_2962,FEK30_RS15810
unassigned_transcript_2963,FEK30_RS15815
unassigned_transcript_2964,FEK30_RS15820
unassigned_transcript_2965,FEK30_RS15825
unassigned_transcript_2966,FEK30_RS15830
unassigned_transcript_2967,FEK30_RS15835
unassigned_transcript_2968,FEK30_RS16805
unassigned_transcript_2969,FEK30_RS15840
unassigned_transcript_2970,FEK30_RS15845
unassigned_transcript_2971,FEK30_RS15850
unassigned_transcript_2972,FEK30_RS15855
unassigned_transcript_2973,FEK30_RS15860
unassigned_transcript_2974,FEK30_RS15865
unassigned_transcript_2975,FEK30_RS15870
unassigned_transcript_2976,FEK30_RS15875
unassigned_transcript_2977,FEK30_RS15880
unassigned_transcript_2978,FEK30_RS15885
unassigned_transcript_2979,FEK30_RS15890
unassigned_transcript_2980,FEK30_RS15895
unassigned_transcript_2981,FEK30_RS15900
unassigned_transcript_2982,FEK30_RS15905
unassigned_transcript_2983,FEK30_RS15910
unassigned_transcript_2984,FEK30_RS16810
unassigned_transcript_2985,FEK30_RS16815
unassigned_transcript_2986,FEK30_RS16820
unassigned_transcript_2987,FEK30_RS16825
unassigned_transcript_2988,FEK30_RS15920
unassigned_transcript_2989,FEK30_RS15925
unassigned_transcript_2990,FEK30_RS15930
unassigned_transcript_2991,FEK30_RS15935
unassigned_transcript_2992,FEK30_RS15940
unassigned_transcript_2993,FEK30_RS15945
unassigned_transcript_2994,FEK30_RS15950
unassigned_transcript_2995,FEK30_RS15955
unassigned_transcript_2996,FEK30_RS15960
unassigned_transcript_2997,FEK30_RS15965
unassigned_transcript_2998,FEK30_RS15970
unassigned_transcript_2999,FEK30_RS15975
unassigned_transcript_3000,FEK30_RS15980
unassigned_transcript_3001,FEK30_RS15985
unassigned_transcript_3002,FEK30_RS15990
unassigned_transcript_3003,FEK30_RS15995
unassigned_transcript_3004,FEK30_RS16000
unassigned_transcript_3005,FEK30_RS16005
unassigned_transcript_3006,FEK30_RS16010
unassigned_transcript_3007,FEK30_RS16015
unassigned_transcript_3008,FEK30_RS16020
unassigned_transcript_3009,FEK30_RS16025
unassigned_transcript_3010,FEK30_RS16030
unassigned_transcript_3011,FEK30_RS16035
unassigned_transcript_3012,FEK30_RS16040
unassigned_transcript_3013,FEK30_RS16045
unassigned_transcript_3014,FEK30_RS16050
unassigned_transcript_3015,FEK30_RS16055
unassigned_transcript_3016,FEK30_RS16830
unassigned_transcript_3017,FEK30_RS16065
unassigned_transcript_3018,FEK30_RS16070
unassigned_transcript_3019,FEK30_RS16075
unassigned_transcript_3020,FEK30_RS16080
unassigned_transcript_3021,FEK30_RS16085
unassigned_transcript_3022,FEK30_RS16090
unassigned_transcript_3023,FEK30_RS16095
unassigned_transcript_3024,FEK30_RS16100
unassigned_transcript_3025,FEK30_RS16105
unassigned_transcript_3026,FEK30_RS16110
unassigned_transcript_3027,FEK30_RS16115
unassigned_transcript_3028,FEK30_RS16120
unassigned_transcript_3029,FEK30_RS16125
unassigned_transcript_3030,FEK30_RS16130
unassigned_transcript_3031,FEK30_RS16135
unassigned_transcript_3032,FEK30_RS16140
unassigned_transcript_3033,FEK30_RS16145
unassigned_transcript_3034,FEK30_RS16150
unassigned_transcript_3035,FEK30_RS16155
unassigned_transcript_3036,FEK30_RS16160
unassigned_transcript_3037,FEK30_RS16165
unassigned_transcript_3038,FEK30_RS16170
unassigned_transcript_3039,FEK30_RS16175
unassigned_transcript_3040,FEK30_RS16180
unassigned_transcript_3041,FEK30_RS16185
unassigned_transcript_3042,FEK30_RS16190
unassigned_transcript_3043,FEK30_RS16195
unassigned_transcript_3044,FEK30_RS16200
unassigned_transcript_3045,FEK30_RS16205
unassigned_transcript_3046,FEK30_RS16210
unassigned_transcript_3047,FEK30_RS16215
unassigned_transcript_3048,FEK30_RS16220
unassigned_transcript_3049,FEK30_RS16225
unassigned_transcript_3050,FEK30_RS16230
unassigned_transcript_3051,FEK30_RS16235
unassigned_transcript_3052,FEK30_RS16240
unassigned_transcript_3053,FEK30_RS16245
unassigned_transcript_3054,FEK30_RS16250
unassigned_transcript_3055,FEK30_RS16255
unassigned_transcript_3056,FEK30_RS16260
unassigned_transcript_3057,FEK30_RS16265
unassigned_transcript_3058,FEK30_RS16270
unassigned_transcript_3059,FEK30_RS16275
unassigned_transcript_3060,FEK30_RS16280
unassigned_transcript_3061,FEK30_RS16285
unassigned_transcript_3062,FEK30_RS16290
unassigned_transcript_3063,FEK30_RS16295
unassigned_transcript_3064,FEK30_RS16300
unassigned_transcript_3065,FEK30_RS16305
unassigned_transcript_3066,FEK30_RS16310
unassigned_transcript_3067,FEK30_RS16315
unassigned_transcript_3068,FEK30_RS16320
unassigned_transcript_3069,FEK30_RS16325
unassigned_transcript_3070,FEK30_RS16330
unassigned_transcript_3071,FEK30_RS16335
unassigned_transcript_3072,FEK30_RS16340
unassigned_transcript_3073,FEK30_RS16345
unassigned_transcript_3074,FEK30_RS16350
unassigned_transcript_3075,FEK30_RS16355
unassigned_transcript_3076,FEK30_RS16360
unassigned_transcript_3077,FEK30_RS16365
unassigned_transcript_3078,FEK30_RS16370
unassigned_transcript_3079,FEK30_RS16375
unassigned_transcript_3080,FEK30_RS16380
unassigned_transcript_3081,FEK30_RS16385
unassigned_transcript_3082,FEK30_RS16390
unassigned_transcript_3083,FEK30_RS16395
unassigned_transcript_3084,FEK30_RS16400
unassigned_transcript_3085,FEK30_RS16405
unassigned_transcript_3086,FEK30_RS16410
unassigned_transcript_3087,FEK30_RS16415
unassigned_transcript_3088,FEK30_RS16420
unassigned_transcript_3089,FEK30_RS16425
unassigned_transcript_3090,FEK30_RS16430
unassigned_transcript_3091,FEK30_RS16435
unassigned_transcript_3092,FEK30_RS16440
unassigned_transcript_3093,FEK30_RS16445
unassigned_transcript_3094,FEK30_RS16450
unassigned_transcript_3095,FEK30_RS16455
unassigned_transcript_3096,FEK30_RS16460
unassigned_transcript_3097,FEK30_RS16465
unassigned_transcript_3098,FEK30_RS16470
unassigned_transcript_3099,FEK30_RS16475
unassigned_transcript_3100,FEK30_RS16480
unassigned_transcript_3101,FEK30_RS17335
unassigned_transcript_3102,FEK30_RS16490
unassigned_transcript_3103,FEK30_RS16495
unassigned_transcript_3104,FEK30_RS16500
unassigned_transcript_3105,FEK30_RS16505
unassigned_transcript_3106,FEK30_RS16510
unassigned_transcript_3107,FEK30_RS16515
unassigned_transcript_3108,FEK30_RS16525
unassigned_transcript_3109,FEK30_RS16530
unassigned_transcript_3110,FEK30_RS16535
unassigned_transcript_3111,FEK30_RS16540
unassigned_transcript_3112,FEK30_RS16545
unassigned_transcript_3113,FEK30_RS16550
unassigned_transcript_3114,FEK30_RS16555
unassigned_transcript_3115,FEK30_RS16560
unassigned_transcript_3116,FEK30_RS17190
unassigned_transcript_3117,FEK30_RS16570
unassigned_transcript_3118,FEK30_RS16575
unassigned_transcript_3119,FEK30_RS00005
unassigned_transcript_3120,FEK30_RS16835
unassigned_transcript_3121,FEK30_RS16925
unassigned_transcript_3122,FEK30_RS00015
unassigned_transcript_3123,FEK30_RS00020
unassigned_transcript_3124,FEK30_RS00025
unassigned_transcript_3125,FEK30_RS00030
unassigned_transcript_3126,FEK30_RS00035
unassigned_transcript_3127,FEK30_RS16580
unassigned_transcript_3128,FEK30_RS00045
unassigned_transcript_3129,FEK30_RS00050
unassigned_transcript_3130,FEK30_RS00055
unassigned_transcript_3131,FEK30_RS00060
unassigned_transcript_3132,FEK30_RS17250
unassigned_transcript_3133,FEK30_RS16930
unassigned_transcript_3134,FEK30_RS00070
unassigned_transcript_3135,FEK30_RS00075
unassigned_transcript_3136,FEK30_RS00080
unassigned_transcript_3137,FEK30_RS00085
unassigned_transcript_3138,FEK30_RS00090
unassigned_transcript_3139,FEK30_RS00095
unassigned_transcript_3140,FEK30_RS00100
unassigned_transcript_3141,FEK30_RS00105
unassigned_transcript_3142,FEK30_RS00110
unassigned_transcript_3143,FEK30_RS00115
unassigned_transcript_3144,FEK30_RS00120
unassigned_transcript_3145,FEK30_RS00125
unassigned_transcript_3146,FEK30_RS00130
unassigned_transcript_3147,FEK30_RS00135
unassigned_transcript_3148,FEK30_RS00140
unassigned_transcript_3149,FEK30_RS00145
unassigned_transcript_3150,FEK30_RS00150
unassigned_transcript_3151,FEK30_RS00155
unassigned_transcript_3152,FEK30_RS00160
unassigned_transcript_3153,FEK30_RS00170
unassigned_transcript_3154,FEK30_RS00175
unassigned_transcript_3155,FEK30_RS16585
unassigned_transcript_3156,FEK30_RS17255
unassigned_transcript_3157,FEK30_RS00190
unassigned_transcript_3158,FEK30_RS00195
unassigned_transcript_3159,FEK30_RS00200
unassigned_transcript_3160,FEK30_RS00205
unassigned_transcript_3161,FEK30_RS00210
unassigned_transcript_3162,FEK30_RS00215
unassigned_transcript_3163,FEK30_RS00220
unassigned_transcript_3164,FEK30_RS00225
unassigned_transcript_3165,FEK30_RS00230
unassigned_transcript_3166,FEK30_RS00235
unassigned_transcript_3167,FEK30_RS00240
unassigned_transcript_3168,FEK30_RS16590
unassigned_transcript_3169,FEK30_RS00245
unassigned_transcript_3170,FEK30_RS00250
unassigned_transcript_3171,FEK30_RS00255
unassigned_transcript_3172,FEK30_RS00260
unassigned_transcript_3173,FEK30_RS00265
unassigned_transcript_3174,FEK30_RS00270
unassigned_transcript_3175,FEK30_RS00275
unassigned_transcript_3176,FEK30_RS00280
unassigned_transcript_3177,FEK30_RS00285
unassigned_transcript_3178,FEK30_RS00290
unassigned_transcript_3179,FEK30_RS00295
unassigned_transcript_3180,FEK30_RS16595
unassigned_transcript_3181,FEK30_RS00300
unassigned_transcript_3182,FEK30_RS00305
unassigned_transcript_3183,FEK30_RS00310
unassigned_transcript_3184,FEK30_RS00315
unassigned_transcript_3185,FEK30_RS00320
unassigned_transcript_3186,FEK30_RS00325
unassigned_transcript_3187,FEK30_RS00330
unassigned_transcript_3188,FEK30_RS00335
unassigned_transcript_3189,FEK30_RS00340
unassigned_transcript_3190,FEK30_RS00345
unassigned_transcript_3191,FEK30_RS00350
unassigned_transcript_3192,FEK30_RS00355
unassigned_transcript_3193,FEK30_RS00360
unassigned_transcript_3194,FEK30_RS00365
unassigned_transcript_3195,FEK30_RS00370
unassigned_transcript_3196,FEK30_RS00375
unassigned_transcript_3197,FEK30_RS00380
unassigned_transcript_3198,FEK30_RS00385
unassigned_transcript_3199,FEK30_RS00390
unassigned_transcript_3200,FEK30_RS16600
unassigned_transcript_3201,FEK30_RS00395
unassigned_transcript_3202,FEK30_RS00400
unassigned_transcript_3203,FEK30_RS00405
unassigned_transcript_3204,FEK30_RS00410
unassigned_transcript_3205,FEK30_RS17260
unassigned_transcript_3206,FEK30_RS16940
unassigned_transcript_3207,FEK30_RS00420
unassigned_transcript_3208,FEK30_RS00425
unassigned_transcript_3209,FEK30_RS00430
unassigned_transcript_3210,FEK30_RS00435
unassigned_transcript_3211,FEK30_RS16605
unassigned_transcript_3212,FEK30_RS00440
unassigned_transcript_3213,FEK30_RS00445
unassigned_transcript_3214,FEK30_RS16610
unassigned_transcript_3215,FEK30_RS00450
unassigned_transcript_3216,FEK30_RS00455
unassigned_transcript_3217,FEK30_RS00460
unassigned_transcript_3218,FEK30_RS00465
unassigned_transcript_3219,FEK30_RS00470
unassigned_transcript_3220,FEK30_RS16885
