"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FEK30_RS04275",1389.63795145739,-2.73530493503358,0.109039593919842,-25.0854284824683,7.17286748886482e-139,5.63956632059905e-138
"FEK30_RS04280",1606.92338267895,-2.46140919614748,0.08878012020097,-27.7247788195784,3.51059575986274e-169,3.54734928947863e-168
"FEK30_RS04285",201.53966803582,1.92255836996002,0.180202086672349,10.6689018171898,1.42298195214147e-26,3.29167478020164e-26
"FEK30_RS04290",174.212583117296,1.20736342006306,0.171588462916575,7.03639043989848,1.97283638231439e-12,3.3814874672982e-12
"FEK30_RS04295",28.614601424571,1.67453187473799,0.340069027717721,4.92409404636508,8.47520719065609e-07,1.21901875265398e-06
"FEK30_RS04300",1968.99763345535,1.7770322989254,0.0993721403720757,17.8826006189634,1.61142131467207e-71,6.79272328278182e-71
"FEK30_RS04305",3369.80403891851,-0.471376768800068,0.0974902854639222,-4.83511527899371,1.33068497041519e-06,1.89546424030133e-06
"FEK30_RS04310",181.756945076617,-0.0104144968546752,0.150870094005137,-0.0690295642973525,0.944966086715078,0.949034831975423
"FEK30_RS04315",48.9339689451194,-1.4470674576273,0.379171637154438,-3.81639161749303,0.000135417517310933,0.000177866556055045
"FEK30_RS04320",374.567478037438,-0.11365374825241,0.132775770924879,-0.855982589750599,0.392007409676036,0.412336993492381
"FEK30_RS04325",1305.60218554653,2.34241594791694,0.0954260512971218,24.54692315229,4.66491026116353e-133,3.46341745915033e-132
"FEK30_RS04330",4472.95616086197,-0.331271513070315,0.0901159618345619,-3.67605811807762,0.000236865583009693,0.000307793299370534
"FEK30_RS04335",4027.21166041826,2.24097959754211,0.169415257198208,13.2277318737608,6.06913356150683e-40,1.69705343043533e-39
"FEK30_RS04345",640.685909190124,1.03594478346042,0.0957520766046994,10.8190320272342,2.79715913999939e-27,6.59582850282922e-27
"FEK30_RS04380",20.6448797333641,-1.36287988712864,0.43566992589853,-3.12823953665799,0.00175856798401121,0.00218474557800594
"FEK30_RS04385",319.686802271841,-2.1500958337584,0.237380394222394,-9.05759652477465,1.33356512508292e-19,2.68729214190576e-19
"FEK30_RS04390",215.292442084309,-1.86104857146956,0.239046030299585,-7.78531469080328,6.95398997979606e-15,1.26227094380345e-14
"FEK30_RS04395",445.093838434492,-1.73953907334647,0.214795950364342,-8.09856550086641,5.5611019276763e-16,1.03701027951805e-15
"FEK30_RS04400",30.7232782897611,-1.42385834011265,0.389559541044671,-3.65504676459555,0.000257135102563689,0.000333513045447528
"FEK30_RS04405",677.703899738882,-1.77607225590212,0.126642714117351,-14.0242750503306,1.10737937947768e-44,3.33644228542305e-44
"FEK30_RS04410",6801.91498096409,-4.34564548237928,0.100921347239635,-43.0597252339554,0,0
"FEK30_RS04415",776.433645943573,0.804468993138224,0.0868896525554593,9.25851317709843,2.0729861650945e-20,4.22907308753609e-20
"FEK30_RS04420",4012.34510427506,0.886628005959827,0.0619634950924965,14.3088766157607,1.92599349265249e-46,6.00987267105276e-46
"FEK30_RS04425",4307.26756159901,2.60971240943949,0.0942691008979454,27.6836459092225,1.09881949714102e-168,1.10632941456752e-167
"FEK30_RS04430",2991.23612822595,2.63341247281871,0.108845807391554,24.193972518808,2.57468666095354e-129,1.86215709664314e-128
"FEK30_RS04435",3150.39608303414,1.27845452392502,0.0906798464609052,14.0985519254954,3.87642501481316e-45,1.17936017570239e-44
"FEK30_RS04440",2689.06641071642,-0.651411878588358,0.0939760843851352,-6.9316771692543,4.15880173434788e-12,7.06340173206294e-12
"FEK30_RS04445",51.6154139520467,0.190227184062536,0.326765348775225,0.58215225321639,0.560464131194659,0.580369627530097
"FEK30_RS04450",21.1982019261118,0.664966377054444,0.411746631543747,1.61498923394057,0.106313026352131,0.117384678800637
"FEK30_RS04455",657.519922767412,0.309261734948368,0.095694133580518,3.23177318584688,0.0012302466457641,0.00153657311980977
"FEK30_RS04460",1437.77220308441,0.0109194435876542,0.0965759787873671,0.113065834017543,0.909978361758839,0.91817932031831
"FEK30_RS04465",316.031502839009,1.44171368576454,0.119621459955939,12.0522996985289,1.88613084221355e-33,4.85674353942568e-33
"FEK30_RS04470",250.479706234601,-1.37783896945249,0.143411863106935,-9.60756620548958,7.42840224308007e-22,1.57040014187169e-21
"FEK30_RS04475",200.229396436027,-0.24345959787183,0.164716897237732,-1.4780487123944,0.139394740295229,0.152886315864556
"FEK30_RS04480",689.680588699902,1.46362418084736,0.135284907262297,10.8188282822238,2.8033836548035e-27,6.60494179275673e-27
"FEK30_RS04485",59.0299412967824,-0.16583783613536,0.243992620497395,-0.679683819114234,0.496704683679257,0.517793821086868
"FEK30_RS04490",564.644896431074,1.85782363457764,0.127631169192834,14.5561906729124,5.33488921084874e-48,1.70072379284346e-47
"FEK30_RS04495",360.781275103849,2.38984175794654,0.130165089514906,18.3600823143356,2.74191231102826e-75,1.19356338391417e-74
"FEK30_RS04500",820.700774998892,-1.50476656143091,0.113346376838186,-13.275824101366,3.19734063802728e-40,8.95831476059896e-40
"FEK30_RS04505",2708.41696711228,-0.324800535440693,0.083616941653356,-3.88438669267757,0.000102588521129606,0.000135127186184361
"FEK30_RS04510",467.085728186124,-2.75390629554085,0.151443736357342,-18.1843525640625,6.86614861466529e-74,2.93858562269849e-73
"FEK30_RS04515",697.137061676182,-2.17565246353445,0.153056702653868,-14.2146827013163,7.42873841314786e-46,2.28998224872256e-45
"FEK30_RS04520",14026.6316977593,-2.3902012079631,0.114280234215304,-20.9152634694461,3.88874857299526e-97,2.12589985465112e-96
"FEK30_RS04525",397.219815710136,1.63533730815519,0.134537454707659,12.1552567774429,5.37925079727583e-34,1.40060678898373e-33
"FEK30_RS04530",981.480029621838,0.0519038614046005,0.115926996767249,0.447728853951163,0.654348895060741,0.673353881351108
"FEK30_RS04535",6356.6613345733,-1.49558025974264,0.0619107412757071,-24.1570401020135,6.2972322584822e-129,4.51947515166453e-128
"FEK30_RS04540",2098.46827844928,-1.24234118429129,0.0971361075945742,-12.7896949451234,1.87207287397359e-37,5.10714617373496e-37
"FEK30_RS04545",656.672899559896,-0.0126346213906654,0.118481820326889,-0.106637637367546,0.915076458512917,0.921993883145304
"FEK30_RS04555",2960.34297483199,-1.2619781163545,0.0741230422212696,-17.025449557066,5.31824580715065e-65,2.09658732594573e-64
"FEK30_RS04560",1410.08935074761,-1.14072567944033,0.0843373876234072,-13.525741211407,1.10227015213486e-41,3.17086758049894e-41
"FEK30_RS04565",2085.16819811908,0.575664501536819,0.0817480440440909,7.04193608872567,1.89586791136869e-12,3.25155287004961e-12
"FEK30_RS04570",2813.5990006898,-1.73548939960954,0.0711690589299563,-24.3854481948059,2.44037759802297e-131,1.79753076233323e-130
"FEK30_RS04575",20390.1594223292,-2.85395417507807,0.0682669246057107,-41.8058114022516,0,0
"FEK30_RS04580",154.264053157884,0.871309219493426,0.196206376632449,4.44077931842978,8.96336781999084e-06,1.2262202604181e-05
"FEK30_RS04585",861.561688484564,-0.841945080635065,0.111685747076468,-7.5385185905468,4.75340226098926e-14,8.4582154663121e-14
"FEK30_RS04590",197.033616916652,-3.61829182683771,0.237423981540436,-15.2397908726903,1.9248546205511e-52,6.49899648120931e-52
"FEK30_RS04595",6920.20543107546,-2.28264312882569,0.0864792252251055,-26.3952772805719,1.55236754075407e-153,1.42461532674448e-152
"FEK30_RS04600",14399.4406498584,-3.80641945343629,0.128123140257257,-29.7090708656798,5.86315956960776e-194,7.13521027623136e-193
"FEK30_RS04605",18.4468669706261,-0.0507277770508413,0.468087458316133,-0.108372433718532,0.913700267033158,0.920938799937274
"FEK30_RS04610",237.87246291424,-2.96570377385325,0.19480326711698,-15.2240966886471,2.44715230167779e-52,8.25250517156161e-52
"FEK30_RS04615",23982.9469321576,1.07188745663018,0.176534198577709,6.07184027381723,1.26452676370325e-09,2.01560957380718e-09
"FEK30_RS04620",389.357743549687,-0.455522157585038,0.136279683396767,-3.34255368247975,0.000830112970506023,0.00104755915439421
"FEK30_RS04625",3757.37045629941,-1.16062448713406,0.0714674634981344,-16.2399003731867,2.63351501670816e-59,9.71173719600283e-59
"FEK30_RS04630",617.907467048669,-0.243501379304558,0.124254933521151,-1.95969184002749,0.0500318194950753,0.0564901423020233
"FEK30_RS04635",2748.33656584004,0.352519263129188,0.0680727549134897,5.17856613232691,2.23597811333595e-07,3.27498835124402e-07
"FEK30_RS04640",1715.55355497536,0.496558747899654,0.0786130967382008,6.31648883586542,2.67572768450787e-10,4.36188805412785e-10
"FEK30_RS04645",1764.87806819932,0.328076474011764,0.0776077347113792,4.22736825436112,2.36440529968032e-05,3.18324696190727e-05
"FEK30_RS04650",459.452384492132,1.08365240919115,0.105322098254743,10.2889367677628,7.90443455682206e-25,1.76150575832364e-24
"FEK30_RS04655",16407.1071508046,0.6995142102701,0.0984385460391628,7.10610059185357,1.19367428182551e-12,2.05732408548621e-12
"FEK30_RS04660",2043.04617193754,1.15257454403888,0.125188469229267,9.20671489263181,3.36258351719772e-20,6.84002272139275e-20
"FEK30_RS04665",2158.76324480101,-0.673663653063308,0.284439890493515,-2.36838669813321,0.0178658516086096,0.0207840892155022
"FEK30_RS04670",537.185413855346,0.341995117241801,0.119089156777691,2.8717569801944,0.00408196743029714,0.00494821430809948
"FEK30_RS04675",136.2127378614,2.25929542711286,0.216643838211048,10.4286161368315,1.83541863722822e-25,4.15978685473828e-25
"FEK30_RS04680",204.004056923586,2.37545035792854,0.160277929149975,14.820820124933,1.07464329464443e-49,3.49352680802526e-49
"FEK30_RS04685",574.443478826512,1.32197075719282,0.106839985864567,12.3733707609113,3.64209829531315e-35,9.63538102890502e-35
"FEK30_RS04690",104.324240872393,2.33804231646814,0.209066777024022,11.1832322177115,4.92624678515317e-29,1.19900563057771e-28
"FEK30_RS04695",770.904482366039,2.44706296116985,0.117063500385823,20.903722792371,4.95276768543369e-97,2.70229956170154e-96
"FEK30_RS04700",498.374912574279,2.40744163010027,0.126449458461146,19.0387658389222,8.14237248019404e-81,3.76080867525794e-80
"FEK30_RS04705",95.6600480950347,0.260058247799452,0.187719167229438,1.38535798787983,0.165943030548889,0.180870148951067
"FEK30_RS04710",638.437476321853,-0.958262008961475,0.113347892482734,-8.45416697189538,2.81086843381557e-17,5.43343974188521e-17
"FEK30_RS04715",679.316292075542,-4.12237401328946,0.158079982392227,-26.0777737377339,6.51614246978892e-150,5.77173505472759e-149
"FEK30_RS04720",345.804700076653,-3.46689240834242,0.175030050875078,-19.8074124472306,2.56954480997058e-87,1.3100466162309e-86
"FEK30_RS04730",1695.163596623,-0.521506300122025,0.128255677099901,-4.06614593532428,4.77970117778642e-05,6.36157089711088e-05
"FEK30_RS04735",373.687486265078,0.122167938578651,0.129354223792675,0.944444912556223,0.344942339717616,0.365163997303179
"FEK30_RS04740",9035.22493334256,0.623055894146893,0.125420098580822,4.96775159003236,6.77336511373434e-07,9.76243509440908e-07
"FEK30_RS04745",45266.6492900337,0.631685876368563,0.0747448765921873,8.4512264273989,2.88258592219831e-17,5.56822498014704e-17
"FEK30_RS04750",316.255685025683,-0.698853487441743,0.126098341097403,-5.54213070021218,2.98813129350287e-08,4.55047850408844e-08
"FEK30_RS04755",941.040219267901,-0.850821916034416,0.0813284104176142,-10.4615584107143,1.29704570786943e-25,2.94677835740791e-25
"FEK30_RS04760",1307.61961658814,0.771901580324678,0.101083876261952,7.63624832039827,2.23642791310212e-14,4.00752991598772e-14
"FEK30_RS04765",129.877792585324,0.613969278992332,0.177542700321523,3.45814994297404,0.000543898582754782,0.000690105228073724
"FEK30_RS04770",371.666576152186,0.422532801090126,0.117144105887841,3.60694887623861,0.000309818673074463,0.000399991912331836
"FEK30_RS04775",19125.5662863951,-3.8304476598277,0.111216227249165,-34.4414457725317,6.04745466580171e-260,1.11360694799862e-258
"FEK30_RS04780",8374.72319719126,1.89685345469105,0.0821220383819052,23.0979831001005,4.85120447797552e-118,3.17255171351717e-117
"FEK30_RS04785",63.1962492946045,0.918594540426697,0.229110446535779,4.0093961419749,6.08742195899613e-05,8.07521045650718e-05
"FEK30_RS04790",139.787554003758,1.96376626833678,0.191078469150693,10.2772765401845,8.92129151646636e-25,1.98495190418039e-24
"FEK30_RS04795",49224.1094529353,2.85092107631317,0.110563801843213,25.7853025021332,1.29617366423453e-146,1.10609453847331e-145
"FEK30_RS04800",61.2743911066285,0.385279264258699,0.2492608929141,1.54568676920962,0.122180234132812,0.134479935248816
"FEK30_RS04805",648.716249769876,-0.820778313226084,0.104907858878214,-7.82380197253774,5.12514078253161e-15,9.34545215003647e-15
"FEK30_RS04810",745.669218111564,-0.812579286429876,0.126140414064696,-6.44186316062919,1.18015663611041e-10,1.93625933439217e-10
"FEK30_RS04815",331.078806155315,-0.200458898754005,0.119426725079707,-1.67850955152807,0.0932476674011807,0.103284614584846
"FEK30_RS04820",439.838856022639,2.16613730744909,0.126712722931303,17.0948682763565,1.62061800862951e-65,6.42508471126628e-65
"FEK30_RS04825",501623.566209066,-1.4546096450166,0.0692691988437688,-20.9993715720223,6.64587953625018e-98,3.65458090804799e-97
"FEK30_RS04830",129.610349625641,0.264909112841043,0.184719485986798,1.43411568858511,0.151539251558787,0.165686861372283
"FEK30_RS04835",244.546365931951,-3.82773554950015,0.323487651856859,-11.8327099273449,2.64463442821778e-32,6.7050106563239e-32
"FEK30_RS04840",204.020552023572,-0.228337845327845,0.131922104899397,-1.73085356318393,0.0834778857104061,0.0927200801997725
"FEK30_RS04845",1248.41194902283,0.8968758446784,0.0804788042259079,11.1442491387027,7.63858524613125e-29,1.8511168921144e-28
"FEK30_RS04850",2734.8057809219,-0.624952640426802,0.14389185800831,-4.34321058242719,1.40415421431027e-05,1.9069517932336e-05
"FEK30_RS04855",2875.68480299982,-1.45997381198037,0.103207332173717,-14.1460280120696,1.97607665200832e-45,6.03166690182256e-45
"FEK30_RS04860",980.521476150853,0.0609217334203634,0.0810090226681196,0.752036395624096,0.452029171817348,0.472629679460873
"FEK30_RS04865",3624.84094694781,-0.932168532547999,0.0761974192729633,-12.233597166968,2.05626716703607e-34,5.38903726641756e-34
"FEK30_RS04875",582.370430525847,-1.23801372557772,0.16423767984667,-7.53793969041394,4.77454562595768e-14,8.49044041108993e-14
"FEK30_RS04880",6933.79939428453,-2.22819368213786,0.11887469301335,-18.7440541435311,2.16486968526553e-78,9.7891280275577e-78
"FEK30_RS04885",4654.65765679629,2.68170053879987,0.101584777938015,26.3986454785202,1.42012342344919e-153,1.3075412704718e-152
"FEK30_RS04890",548.591016453611,0.85929136960368,0.155612068108727,5.52200982897604,3.35143736447159e-08,5.07887015872008e-08
"FEK30_RS04895",2874.16492402583,1.17996493351404,0.0782717524269504,15.0752333623203,2.35681679694708e-51,7.85325025554151e-51
"FEK30_RS04900",4252.92313707574,1.5551289405772,0.167010430067148,9.3115677862272,1.25959145802207e-20,2.58854367915108e-20
"FEK30_RS04905",4219.78303422276,1.33583653745846,0.114653485612636,11.6510765487904,2.26578197219053e-31,5.67256148493853e-31
"FEK30_RS04910",2065.38991257671,0.448458291379779,0.106731193313543,4.20175468349117,2.64854056312746e-05,3.56064603083274e-05
"FEK30_RS04915",1674.53793946513,0.0354456223388678,0.119659681554704,0.296220262985268,0.767061875254596,0.781582158295455
"FEK30_RS04920",281.916789950868,0.0606584675458178,0.154523503033,0.392551724205111,0.694650601389669,0.711946918084835
"FEK30_RS04925",1939.30134477741,-2.29678643451115,0.082494519397162,-27.8416851361178,1.35817048327097e-170,1.38741576010052e-169
"FEK30_RS04930",4494.15908667657,-4.22318642693721,0.110105740281034,-38.3557334627417,0,0
"FEK30_RS04935",1080.80014130073,-1.28425288172445,0.121989217253163,-10.5275934270424,6.44614208963759e-26,1.47287769052209e-25
"FEK30_RS04940",65.5652047772646,-1.11575521980544,0.312886447983434,-3.56600685966594,0.000362461887388338,0.000465167731682695
"FEK30_RS04945",212.476269755689,-4.65612787461843,0.287668572284331,-16.1857370711192,6.35838926107224e-59,2.32338531876517e-58
"FEK30_RS04950",2029.95627402299,-2.0045753775555,0.0775582484601299,-25.8460630217299,2.69414463737639e-147,2.32028025846662e-146
"FEK30_RS04955",1076.09972498568,-0.844040414341445,0.115078545593217,-7.33447238136797,2.22596663733667e-13,3.91361847858376e-13
"FEK30_RS04965",869.103266848278,-0.864008596807061,0.119120805986323,-7.25321315326107,4.06998804898212e-13,7.08451277929164e-13
"FEK30_RS04970",2691.86435927171,3.57698077518483,0.102450435636078,34.9142563716458,4.51798266466371e-267,8.90551653408009e-266
"FEK30_RS04975",14.8859683471754,0.702240694947176,0.478483727927619,1.46763756834257,0.142202697501004,0.155904955074544
"FEK30_RS04980",6274.40591334139,2.34839555493703,0.0725696667734118,32.3605668780257,9.85266956046695e-230,1.48266785482511e-228
"FEK30_RS04985",569.266052210445,-0.442764440413859,0.123557755928857,-3.58346133017176,0.000339070981245494,0.000435948404458492
"FEK30_RS04990",1506.38079884139,0.277468511049796,0.101557622778683,2.73212884919986,0.00629265261641104,0.00753664299244096
"FEK30_RS04995",1573.55912297327,0.129167946446748,0.102520115177111,1.25992783195376,0.207695397495171,0.22445537358648
"FEK30_RS05000",3653.02854467122,-1.6102086918906,0.0853352124120455,-18.8692175993612,2.04300860933922e-79,9.31332426309522e-79
"FEK30_RS05035",1137.52894927655,-2.10531786473558,0.158314031457936,-13.2983655671415,2.3658349939885e-40,6.65524839012443e-40
"FEK30_RS05040",153.966133130168,-0.977661646550752,0.169907031774352,-5.75409761644916,8.71058154190717e-09,1.35449542976657e-08
"FEK30_RS05045",784.946114619013,0.318544977410833,0.118123015035952,2.69672237297601,0.00700256251784733,0.00836541719481634
"FEK30_RS05050",2802.40675528703,0.615668253196957,0.20381009577537,3.02079369942261,0.00252113069545643,0.00310182189739892
"FEK30_RS05055",914.345383726008,1.82160129676391,0.34697543193669,5.24994316340035,1.52146146982718e-07,2.24608156858981e-07
"FEK30_RS05060",948.652883388756,2.04464331220252,0.281389568581194,7.26623706241814,3.69639662165749e-13,6.44222549440804e-13
"FEK30_RS05065",732.385797244313,1.35464911335391,0.171443980868238,7.90140958284801,2.7576685652281e-15,5.0515146034512e-15
"FEK30_RS05070",2492.37120058796,2.70889566740567,0.131674537597734,20.5726613271379,4.8244575978247e-94,2.57212510786883e-93
"FEK30_RS05075",408.392863522008,2.77877827368528,0.129962218118975,21.3814315722237,1.98932738194493e-101,1.13635251878854e-100
"FEK30_RS05080",20.3875921114699,3.04878138481646,0.495727871056781,6.15011090322022,7.74287861923976e-10,1.24339169565416e-09
"FEK30_RS05085",251.390104951223,2.42422864924069,0.149340776064767,16.2328649490166,2.95346597267354e-59,1.08773042862016e-58
"FEK30_RS05090",720.413985122864,2.38208923299225,0.113268954461541,21.0303806927172,3.45863928658812e-98,1.90565578014964e-97
"FEK30_RS05095",420.19178525291,2.00133731469896,0.126557235115357,15.8136934081622,2.50349659103196e-56,8.79207899410094e-56
"FEK30_RS05100",2702.81275841644,1.97938609572218,0.0825446513917831,23.9795802919729,4.54235567526306e-127,3.18647958272213e-126
"FEK30_RS05105",383.066370581387,-0.98422091107109,0.119875966239057,-8.21032724031067,2.20586478445581e-16,4.16332807261755e-16
"FEK30_RS05110",310.386241993194,-0.458462849231227,0.130333568161758,-3.51761143117194,0.000435449481217027,0.000555525568790547
"FEK30_RS05115",30.398542786242,0.107990074960107,0.375162334439552,0.287848925776174,0.773462384188563,0.787817035423503
"FEK30_RS05120",9524.29298495951,-5.37253909470244,0.1224708273263,-43.8679088889337,0,0
"FEK30_RS05125",9031.98462210985,0.663482855911385,0.0811776296329723,8.17322283135371,3.00258673290422e-16,5.63664672394293e-16
"FEK30_RS05130",40823.5262086852,3.35786511507545,0.070239168719555,47.8061625199815,0,0
"FEK30_RS05135",2276.3575858354,0.841057921078371,0.181997017341907,4.6212731030549,3.81392307460969e-06,5.30838920230359e-06
"FEK30_RS05140",4023.67742383453,2.16029665394528,0.0867751571489126,24.8953355421535,8.35794870249565e-137,6.39177552412167e-136
"FEK30_RS05145",1732.74217947627,-0.716334542841203,0.133117292178039,-5.38122832218622,7.39792897345795e-08,1.10554208204532e-07
"FEK30_RS05150",3345.50205093193,-1.55216965970298,0.0941585052196461,-16.4846463533187,4.73054546114291e-61,1.78447395495135e-60
"FEK30_RS05155",762.206607849713,0.3896698762453,0.145358130190407,2.68075735244299,0.00734557579937484,0.00875650198571132
"FEK30_RS05160",468.159879575219,0.549735316567934,0.117494031352544,4.67883610971213,2.88507929788423e-06,4.03565065206295e-06
"FEK30_RS05165",138.704592974413,0.605337456267444,0.175881968687977,3.44172549797496,0.000578016480193417,0.000732730130462578
"FEK30_RS05170",15655.3584668657,2.07056845101738,0.124639022529341,16.6125215762981,5.65646916961158e-62,2.15407581030514e-61
"FEK30_RS05175",824.185271305737,1.20872969601833,0.0993286774341443,12.1689901370098,4.54672811158797e-34,1.1871541030163e-33
"FEK30_RS05185",5805.49067798156,0.646200233566089,0.0714984671427093,9.0379592652845,1.59623831881322e-19,3.20967748157917e-19
"FEK30_RS05190",3978.05030353124,0.469680901456876,0.089850287611108,5.22737226495878,1.71936102574228e-07,2.52889727328043e-07
"FEK30_RS05195",3432.44149423641,1.24856008863125,0.0771311499199358,16.1874948049821,6.17936517196266e-59,2.26092066880046e-58
"FEK30_RS05200",2189.59261236447,0.585061521138415,0.0927983064779444,6.30465730834719,2.88832238820859e-10,4.70024090964875e-10
"FEK30_RS05205",731.922855045852,-2.51911524025642,0.116978441087745,-21.534867594678,7.3404038848954e-103,4.23624545852005e-102
"FEK30_RS05210",4636.90334526031,-2.72178807513091,0.104137586227385,-26.1364620953272,1.40474704530698e-150,1.2602201858379e-149
"FEK30_RS05215",3289.7842765871,-2.6985443753537,0.0922296038466183,-29.2589826130175,3.45154866572338e-188,4.04221117797479e-187
"FEK30_RS05220",335.383481320581,-2.81104343777194,0.162180728702512,-17.3327833723588,2.66131164730161e-67,1.07644671976838e-66
"FEK30_RS05225",128.465748819604,-2.22048127012853,0.211806497597666,-10.4835370742328,1.02824604749561e-25,2.34179063217268e-25
"FEK30_RS05230",393.32073973298,-2.56157839145931,0.156235977802036,-16.3955730779567,2.05691755686345e-60,7.69694149954652e-60
"FEK30_RS05235",669.576934191149,-1.82626402640513,0.140530487821423,-12.9955005117881,1.29756075530408e-38,3.57116278672186e-38
"FEK30_RS05240",2840.62845536699,-1.71176102168652,0.0787684440602967,-21.7315581399092,1.03239035589053e-104,6.07071555911257e-104
"FEK30_RS05250",139.604738245392,0.000866384589453453,0.165094352259674,0.00524781482585626,0.995812868791131,0.996168770459749
"FEK30_RS05260",770.148293423692,-1.20793784504516,0.146029271752054,-8.2718884409431,1.31853651686365e-16,2.50209065132296e-16
"FEK30_RS05265",995.995806630441,-0.404696976189567,0.0835987752670739,-4.84094384034547,1.29223891445062e-06,1.8425760170898e-06
"FEK30_RS05280",30860.1355360247,0.441002228552341,0.1333067085864,3.30817730952013,0.000939053349363092,0.00117918812241691
"FEK30_RS05285",906.866316394047,0.765261835055568,0.0944745743388874,8.10018822959199,5.48742176857514e-16,1.02463599267791e-15
"FEK30_RS05290",8293.70080404919,2.35999008086612,0.126099502259847,18.71530052516,3.71520078057215e-78,1.67184035125747e-77
"FEK30_RS05295",5726.09986947123,0.208882842614647,0.112481229863757,1.85704621889054,0.0633045787194624,0.0710178420183468
"FEK30_RS05300",66063.3300234908,0.0137505827809616,0.122282100653282,0.112449677487549,0.910466868130338,0.918341176179032
"FEK30_RS05305",5374.53151192252,2.26438817388624,0.0581312364834515,38.9530364545206,0,0
"FEK30_RS05310",1884.65861501091,2.86831049604639,0.0850879083066169,33.7099660002259,4.13018144849662e-249,7.00628962081335e-248
"FEK30_RS05315",27130.4069354961,2.79957958973602,0.318852216955466,8.78017915781665,1.63214462134057e-18,3.22397515535093e-18
"FEK30_RS05320",3044.70886631237,2.82925476508856,0.076103362849249,37.1764749830168,1.63781370248984e-302,3.98629613327744e-301
"FEK30_RS05325",509.61307398496,2.18217758779427,0.130338602999312,16.7423736144064,6.43694012601466e-63,2.47826621908047e-62
"FEK30_RS05335",2022.27291295517,2.07627096627725,0.0703658451313738,29.506800670138,2.35502763410223e-191,2.81697536232997e-190
"FEK30_RS05340",1013.52962064055,1.43203536043926,0.0866906793654505,16.5189080408796,2.68210119240141e-61,1.0158594367431e-60
"FEK30_RS05345",2637.10381375288,1.44794958962546,0.0742888394134639,19.4908091317286,1.31387120629453e-84,6.42924039583635e-84
"FEK30_RS05350",102.601145703753,-0.080677376840617,0.24591052967482,-0.328076137883566,0.742854095587385,0.757640690981831
"FEK30_RS05355",7294.10526911841,0.119829266317994,0.0883357179057233,1.35652111239852,0.174933422620032,0.190077115649638
"FEK30_RS05360",1144.23697843307,-1.3866632205306,0.0828365032575739,-16.7397604437608,6.72583146203198e-63,2.5859343766796e-62
"FEK30_RS05365",965.250440960486,-0.692437317611284,0.0854967149597308,-8.09899325298549,5.54158571542975e-16,1.03405989449919e-15
"FEK30_RS05375",214.578534334265,-0.429153971164069,0.135492590846745,-3.16736117068928,0.0015382913884326,0.00191618940641872
"FEK30_RS05380",42789.0189161444,0.0321414359211078,0.0916389444044635,0.350739918819299,0.725783474807112,0.742224313476473
"FEK30_RS05385",172.43541722468,0.721215073661651,0.155924795598069,4.6254033612508,3.7387009494224e-06,5.21146611425961e-06
"FEK30_RS05390",22456.1444183283,-0.438086743819695,0.049284884822732,-8.88886613807472,6.17356505178742e-19,1.22638811781072e-18
"FEK30_RS05395",1195.59007083216,1.39232434969883,0.138642671721589,10.0425383643412,9.90908149575247e-24,2.16008715783576e-23
"FEK30_RS05400",891.436122756011,-2.1437087220746,0.115684385039663,-18.5306661857572,1.16831530973521e-76,5.16605774399503e-76
"FEK30_RS05405",24652.820955771,-4.25502150435326,0.123325770016612,-34.5022901846072,7.4115525050925e-261,1.38299569745026e-259
"FEK30_RS05410",19068.3469335753,1.82938547587532,0.112847289037621,16.2111601570281,4.20554039653972e-59,1.54479101967384e-58
"FEK30_RS05415",5616.86033154182,-2.75640621421562,0.127119816731825,-21.683528855541,2.93491325374362e-104,1.71858204962937e-103
"FEK30_RS05420",38883.3023309994,2.07364262092153,0.0857399749083634,24.1852487493469,3.18073355248513e-129,2.28865635306064e-128
"FEK30_RS05425",526.070870352979,-0.548401240398015,0.140813608480732,-3.89451876359703,9.8393875650848e-05,0.000129724191213718
"FEK30_RS05430",1592.36543381399,0.29825460028555,0.110875882732838,2.68998625250372,0.00714549626056871,0.00852888871357434
"FEK30_RS05435",1380.80724052756,-1.1832223610676,0.103819831822205,-11.3968818895209,4.33363721653621e-30,1.06682942560113e-29
"FEK30_RS05440",623.868119287224,0.476331209484123,0.0907080197684636,5.25125794499737,1.51063955003074e-07,2.23128237495305e-07
"FEK30_RS05445",243.337437774344,-0.0165677289431868,0.133801120508905,-0.123823544079245,0.901454989791513,0.910563881785076
"FEK30_RS05450",45.4426755417359,-0.237887690847229,0.267151532407292,-0.89045976530111,0.373219063398352,0.393758069525815
"FEK30_RS05455",1010.66036150034,-0.467316050413173,0.0802604033850358,-5.82249815231183,5.79744409691008e-09,9.04517615788814e-09
"FEK30_RS05460",291.601130369532,0.804446610279892,0.168361816413957,4.77808227194444,1.76974972431971e-06,2.50304672984885e-06
"FEK30_RS05465",394.898085924925,0.809844408992537,0.117287658515417,6.90477087907834,5.02845200849290e-12,8.5352560168415e-12
"FEK30_RS05470",60.3480130784992,1.86237815165702,0.224581168704626,8.29267281134533,1.10731622795404e-16,2.10555578943162e-16
"FEK30_RS05475",833.483406222003,-0.503672877723428,0.164366825360535,-3.06432199209685,0.00218163962013443,0.00269242032484844
"FEK30_RS05480",750.790110970262,-0.0679070727964413,0.105251028780135,-0.645191534785816,0.518803071298108,0.539223838307985
