"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FEK30_RS05685",1865.76517405647,-1.05533200308008,0.096770571455398,-10.9055055396308,1.08488542983585e-27,2.68725160894739e-27
"FEK30_RS05690",11154.6830660583,-2.60166634308113,0.0822329715612786,-31.6377517884346,1.1177606284438e-219,1.95538249938387e-218
"FEK30_RS05695",609.357198659235,-2.66803550003466,0.158936134933555,-16.7868402056591,3.04638153950111e-63,1.30379540199749e-62
"FEK30_RS05700",9199.21983326153,-2.46740423427944,0.126175060870785,-19.5554035579685,3.71057799981921e-85,2.01668113038718e-84
"FEK30_RS05705",3576.19480071204,-0.114338961748251,0.135313290566604,-0.844994318514272,0.398114011198762,0.419706635534966
"FEK30_RS05710",222.950721754737,0.00538830674936547,0.205620884740355,0.0262050557567121,0.979093783357854,0.98049499091901
"FEK30_RS05735",422.659453576468,-0.752275682745083,0.122009942627406,-6.16569163582336,7.01757233573384e-10,1.14732388830134e-09
"FEK30_RS05740",474.073461009669,1.48972632425978,0.0954117845166708,15.6136512046841,5.87749390171392e-55,2.24435271908558e-54
"FEK30_RS05745",358.920094560978,-0.907446300708582,0.103257365961982,-8.78819919774719,1.51976326274984e-18,3.1072442457537e-18
"FEK30_RS05750",584.059341112404,-1.04559116242538,0.132904900091721,-7.86721303506333,3.62628837597309e-15,7.00481791880515e-15
"FEK30_RS05755",343.874884606105,-0.816817782969273,0.168003930712171,-4.86189685864354,1.162662028462e-06,1.69582648132628e-06
"FEK30_RS05760",5975.37946449719,-2.75943873476077,0.116745689434013,-23.6363222328688,1.63189860272422e-123,1.33168635248545e-122
"FEK30_RS05770",6273.44030165245,-2.78706664902601,0.148444610847003,-18.7751285353063,1.2065561035399e-78,6.12912982542321e-78
"FEK30_RS05775",41224.1415285473,1.75710786542144,0.0622684421648645,28.2182724399825,3.4900934435248e-175,4.22890543221901e-174
"FEK30_RS05780",312.58045864886,0.462644063963607,0.115355512806879,4.01059344895062,6.05663224320972e-05,8.18566569229552e-05
"FEK30_RS05785",4321.32127814453,3.39081840221357,0.174913332089934,19.3857058332759,1.0189743479929e-83,5.43258895244213e-83
"FEK30_RS05790",4918.85658226235,5.26554770695333,0.18281828335851,28.8020848364903,2.01980401942741e-182,2.59331717907216e-181
"FEK30_RS05795",2226.29320575835,-0.362699163869693,0.0799392840754379,-4.53718303916028,5.70106225903818e-06,8.08782223165123e-06
"FEK30_RS05800",1145.82497466912,0.340724632536198,0.100761464462867,3.38149742416419,0.000720919087332809,0.000922236071958195
"FEK30_RS05805",1955.94621284762,-0.264053765104432,0.112257303666722,-2.35221902254463,0.0186617828712618,0.0219287700489764
"FEK30_RS05810",2770.65840431274,0.943463353060128,0.0960052930378575,9.82720143032212,8.59747138223978e-23,1.92823096144945e-22
"FEK30_RS05820",31721.0189163865,-2.01405084538104,0.0831449132088635,-24.2233802123488,1.2618714011152e-129,1.07682257674435e-128
"FEK30_RS05825",1139.87947552409,-1.12373509336108,0.0710846988200436,-15.8083963499078,2.72310510340756e-56,1.06750296700809e-55
"FEK30_RS05830",429.869313641858,3.25488502366788,0.12797583412175,25.4335910057154,1.07240669103072e-142,1.02796792061472e-141
"FEK30_RS05835",923.052363654768,0.521395740150492,0.0943041084721924,5.52887619211455,3.22288687343297e-08,5.01158908818828e-08
"FEK30_RS05840",1802.47128405457,2.73855098608088,0.0911514739266328,30.0439572516964,2.61851412210124e-198,3.89852182327733e-197
"FEK30_RS05845",4250.29086014863,-1.31485091860367,0.0677775747468402,-19.3994978946184,7.79287807593735e-84,4.17060530297297e-83
"FEK30_RS05850",114.493045571509,-0.89844507876381,0.226350972528222,-3.96925654318445,7.2097227223501e-05,9.68795674501101e-05
"FEK30_RS05855",43.0754999402955,0.403026951454775,0.291239834353953,1.38383182489028,0.166409955818891,0.182587795506498
"FEK30_RS05860",272.737181835133,-0.527831476710634,0.142937474648161,-3.69274382389841,0.00022184747083526,0.000290435486841858
"FEK30_RS05865",258.889489046204,1.19027490016457,0.117897102386659,10.0958791697942,5.7612485458607e-24,1.32831422404152e-23
"FEK30_RS05870",1209.75041652322,-1.24532745811298,0.0977939770991771,-12.734193812877,3.81769101979872e-37,1.11078141002252e-36
"FEK30_RS05885",343.166164474432,0.199872307669954,0.123133664429397,1.6232141599632,0.104543631905091,0.11634895654169
"FEK30_RS05890",1779.23221080645,-0.0746104915135867,0.116351017568817,-0.641253450744059,0.521358027297504,0.541879360715081
"FEK30_RS05895",17653.8013276219,2.13044749572906,0.0950537634398848,22.4130788580131,2.93432225194982e-111,2.1222656287358e-110
"FEK30_RS05900",8377.41901624081,-0.0770671403403017,0.122235287055296,-0.630481935265046,0.528379318270417,0.548769466359516
"FEK30_RS05905",1199.57414273475,1.5478121313941,0.121768713871693,12.7110821998581,5.13192726244768e-37,1.48391161235445e-36
"FEK30_RS05910",2951.14278077353,-1.50476203942428,0.0994520942050919,-15.1305213977811,1.01884957646581e-51,3.66550123975297e-51
"FEK30_RS05915",521.525263568803,-1.21271172468808,0.105843060991391,-11.4576403339914,2.15300831421825e-30,5.58505122474224e-30
"FEK30_RS05920",993.235167214313,0.993221910311296,0.0774135178368477,12.8300836606412,1.11243989151696e-37,3.28451398349786e-37
"FEK30_RS05925",1354.52348291571,0.9462181255576,0.0899320979858868,10.5214728306026,6.87897560038457e-26,1.6400555967186e-25
"FEK30_RS05930",108.168330252728,0.409636347684484,0.167723520127074,2.44233097048123,0.0145927613958757,0.0172999318708412
"FEK30_RS05935",2077.92530636084,-0.0494257624269997,0.102368659941104,-0.482821231179892,0.629222674475186,0.64940791513866
"FEK30_RS05940",721.398921627594,-0.115771835683083,0.102921767817589,-1.12485277058464,0.260651428389888,0.28168469037193
"FEK30_RS05945",2903.01814671159,-0.169352660285991,0.0728615658349296,-2.32430717546841,0.0201090365153208,0.0235601478469581
"FEK30_RS05950",6.48824612394244,3.20130886607698,0.794688107237264,4.02838401244778,5.61615564199712e-05,7.60504094917753e-05
"FEK30_RS05955",48.8590745706821,0.674143754308552,0.296702250316051,2.27212214801352,0.0230791337410726,0.0269609746833315
"FEK30_RS05960",95.1631729888276,1.56219030412132,0.242216496166372,6.44956197800953,1.12173880446156e-10,1.89141380342644e-10
"FEK30_RS05965",78.1126119433592,1.88531638979819,0.299193063213697,6.30133723538777,2.95088556145588e-10,4.91054024168551e-10
"FEK30_RS05970",21.9792045160805,1.16860596494235,0.419345038759571,2.78674088621414,0.0053241031454229,0.00650181706109891
"FEK30_RS05975",1804.75307710895,-0.500960503650032,0.0836412345190939,-5.98939633699059,2.10621326249001e-09,3.38615216640409e-09
"FEK30_RS05980",708.05992181704,0.099460207025045,0.118902726744525,0.836483819574176,0.402882775630023,0.424254661018974
"FEK30_RS05985",3667.64328603123,-0.784048721482381,0.121685348200715,-6.44324672670637,1.1694435072351e-10,1.97066368257137e-10
"FEK30_RS05990",5758.97947402879,-0.63982228214062,0.0669838190411295,-9.55189314822071,1.27347558682434e-21,2.79346251373145e-21
"FEK30_RS05995",2861.09220212531,0.487257648746796,0.0920812628676249,5.29160475836732,1.21247705435389e-07,1.84241220148563e-07
"FEK30_RS06000",1403.38992933813,0.526373031071347,0.0836494967699341,6.29260248294213,3.12187082024311e-10,5.18890524100978e-10
"FEK30_RS06005",3395.11950086938,-2.26748746101664,0.109477516638981,-20.7119007685754,2.70567019302983e-95,1.66078308559002e-94
"FEK30_RS06010",2426.45820382217,-3.34699192668339,0.085046848244048,-39.3546850446351,0,0
"FEK30_RS06015",452.391499660513,0.78605291632386,0.146151791573027,5.37833240265891,7.51789198615649e-08,1.15112580247549e-07
"FEK30_RS06020",767.787836151145,-0.487205996479226,0.0972960281108447,-5.0074602832109,5.51529273055119e-07,8.14633475082469e-07
"FEK30_RS06025",67.2440295994255,1.16549984946733,0.268754949689336,4.33666375564274,1.44661662029773e-05,2.0114654347806e-05
"FEK30_RS06030",169.28950953035,0.359079943189119,0.180542556599231,1.9888936434317,0.0467129435465731,0.0535200691718617
"FEK30_RS06035",5348.68837868914,1.83118233830797,0.0909237535829123,20.1397573917594,3.30953225554275e-90,1.92585879069941e-89
"FEK30_RS06040",362.123071454063,-1.94828593210388,0.123460334213617,-15.7806630324915,4.22724125763935e-56,1.65252070951572e-55
